id,distance,normalized_distance,weighted_distance
595,291,0.7538860103626943,0.4678456591639871
596,291,0.7950819672131147,0.5532319391634981
597,229,0.7815699658703071,0.48210526315789476
598,272,0.7906976744186046,0.5418326693227091
599,257,0.7835365853658537,0.5223577235772358
600,220,0.8,0.5188679245283019
601,329,0.8287153652392947,0.5938628158844765
602,271,0.7765042979942693,0.5496957403651116
603,217,0.7640845070422535,0.5228915662650603
604,233,0.7871621621621622,0.5614457831325301
605,257,0.8132911392405063,0.5935334872979214
606,283,0.7861111111111111,0.5431861804222649
607,219,0.711038961038961,0.46595744680851064
608,221,0.7152103559870551,0.4773218142548596
609,215,0.7733812949640287,0.513126491646778
610,224,0.7859649122807018,0.5346062052505967
611,225,0.6032171581769437,0.387263339070568
612,314,0.7008928571428571,0.5190082644628099
613,356,0.7221095334685599,0.5064011379800853
614,331,0.7438202247191011,0.5553691275167785
615,372,0.7126436781609196,0.5013477088948787
616,495,0.717391304347826,0.5392156862745098
617,326,0.7477064220183486,0.5506756756756757
618,299,0.7051886792452831,0.5076400679117148
619,374,0.7807933194154488,0.5871271585557299
620,322,0.7453703703703703,0.5411764705882353
621,390,0.7707509881422925,0.5900151285930408
622,391,0.7548262548262549,0.5691411935953421
623,315,0.7758620689655172,0.5898876404494382
624,372,0.7337278106508875,0.5399129172714079
625,273,0.7647058823529411,0.5427435387673957
626,277,0.7270341207349081,0.5187265917602997
627,311,0.7994858611825193,0.5980769230769231
628,265,0.7703488372093024,0.5386178861788617
629,371,0.7995689655172413,0.6452173913043479
630,292,0.7828418230563002,0.5863453815261044
631,285,0.7251908396946565,0.5229357798165137
632,268,0.7108753315649867,0.532803180914513
633,366,0.7672955974842768,0.5639445300462249
634,526,0.8142414860681114,0.6485819975339088
635,316,0.7417840375586855,0.5275459098497496
636,313,0.7382075471698113,0.5139573070607554
637,541,0.7271505376344086,0.555441478439425
638,345,0.6448598130841121,0.4486345903771131
639,334,0.7573696145124716,0.567062818336163
640,300,0.7537688442211056,0.5607476635514018
641,241,0.77491961414791,0.6025
642,279,0.7479892761394102,0.58004158004158
643,250,0.778816199376947,0.6097560975609756
644,372,0.808695652173913,0.6458333333333334
645,278,0.7853107344632768,0.610989010989011
646,279,0.8040345821325648,0.6458333333333334
647,271,0.7655367231638418,0.5355731225296443
648,377,0.7936842105263158,0.6231404958677685
649,206,0.6983050847457627,0.48699763593380613
650,212,0.7066666666666667,0.5183374083129584
651,245,0.7777777777777778,0.620253164556962
652,183,0.7065637065637066,0.5198863636363636
653,265,0.8307210031347962,0.693717277486911
654,243,0.7232142857142857,0.5170212765957447
655,373,0.8073593073593074,0.667262969588551
656,252,0.8235294117647058,0.6494845360824743
657,307,0.7599009900990099,0.5869980879541109
658,246,0.743202416918429,0.5072164948453608
659,287,0.7928176795580111,0.6067653276955602
660,388,0.8237791932059448,0.6678141135972461
661,353,0.7897091722595079,0.6086206896551725
662,276,0.7479674796747967,0.549800796812749
663,250,0.8012820512820513,0.6172839506172839
664,344,0.7871853546910755,0.5941278065630398
665,360,0.8256880733944955,0.6486486486486487
666,319,0.7935323383084577,0.6254901960784314
667,330,0.8270676691729323,0.6639839034205232
668,226,0.7713310580204779,0.5368171021377672
669,296,0.7628865979381443,0.5659655831739961
670,423,0.8119001919385797,0.6370481927710844
671,316,0.7688564476885644,0.58195211786372
672,409,0.8131212723658051,0.6451104100946372
673,332,0.7312775330396476,0.5398373983739837
674,230,0.7278481012658228,0.5203619909502263
675,231,0.7777777777777778,0.5833333333333334
676,201,0.7003484320557491,0.49144254278728605
677,308,0.7917737789203085,0.6135458167330677
678,360,0.7982261640798226,0.632688927943761
679,218,0.7077922077922078,0.5046296296296297
680,348,0.7891156462585034,0.5948717948717949
681,233,0.7236024844720497,0.5177777777777778
682,399,0.8278008298755186,0.665
